,Home?,Win?,Offensive Adv Season,Offensive Adv 3G,Offensive Adv 1G,Defensive Adv Season,Defensive Adv 3G,Defensive Adv 1G,Offensive H/A Adv,Defensive H/A Adv
499,1,1,-4.199999999999989,-17.400000000000006,-6.0,-8.399999999999991,-9.0,6.0,-6.6000000000000085,-13.599999999999994
500,0,0,8.100000000000009,11.0,22.0,10.900000000000006,14.700000000000003,11.0,8.599999999999994,14.0
501,1,1,-10.900000000000006,-14.700000000000003,-11.0,-8.100000000000009,-11.0,-22.0,-14.0,-8.599999999999994
502,0,1,-8.599999999999994,0.0,33.0,2.6000000000000085,10.0,19.0,-9.400000000000006,3.5999999999999943
503,1,0,-2.6000000000000085,-10.0,-19.0,8.599999999999994,0.0,-33.0,-3.5999999999999943,9.400000000000006
504,0,0,-5.5,-9.0,-32.0,-7.3999999999999915,-19.299999999999997,-40.0,-6.6000000000000085,-10.900000000000006
505,1,1,7.3999999999999915,19.299999999999997,40.0,5.5,9.0,32.0,10.900000000000006,6.6000000000000085
506,0,1,1.7999999999999972,4.0,6.0,-7.0,-4.700000000000003,-5.0,3.700000000000003,-8.5
507,1,0,7.0,4.700000000000003,5.0,-1.7999999999999972,-4.0,-6.0,8.5,-3.700000000000003
508,0,1,-5.099999999999994,-14.299999999999997,-17.0,-7.599999999999994,-18.0,-37.0,-1.5999999999999943,-10.900000000000006
509,1,0,7.599999999999994,18.0,37.0,5.099999999999994,14.299999999999997,17.0,10.900000000000006,1.5999999999999943
510,0,0,0.20000000000000284,4.599999999999994,-10.0,-4.599999999999994,20.0,35.0,-6.0,-5.799999999999997
511,1,1,4.599999999999994,-20.0,-35.0,-0.20000000000000284,-4.599999999999994,10.0,5.799999999999997,6.0
512,0,1,4.900000000000006,-7.299999999999997,-18.0,13.0,-4.299999999999997,-9.0,3.700000000000003,15.5
513,1,0,-13.0,4.299999999999997,9.0,-4.900000000000006,7.299999999999997,18.0,-15.5,-3.700000000000003
514,0,0,2.8999999999999915,19.599999999999994,17.0,2.0,4.299999999999997,6.0,3.5,3.700000000000003
515,1,1,-2.0,-4.299999999999997,-6.0,-2.8999999999999915,-19.599999999999994,-17.0,-3.700000000000003,-3.5
516,0,0,1.0,9.299999999999997,11.0,-8.299999999999997,-0.7000000000000028,12.0,-0.9000000000000057,-4.200000000000003
517,1,1,8.299999999999997,0.7000000000000028,-12.0,-1.0,-9.299999999999997,-11.0,4.200000000000003,0.9000000000000057
518,0,0,5.8999999999999915,16.700000000000003,35.0,-1.2000000000000028,2.700000000000003,24.0,2.8999999999999915,-2.5999999999999943
519,1,1,1.2000000000000028,-2.700000000000003,-24.0,-5.8999999999999915,-16.700000000000003,-35.0,2.5999999999999943,-2.8999999999999915
520,0,1,-2.0,10.700000000000003,6.0,-2.6000000000000085,-11.0,-17.0,-4.299999999999997,-4.6000000000000085
