,Home?,Win?,Offensive Adv Season,Offensive Adv 3G,Offensive Adv 1G,Defensive Adv Season,Defensive Adv 3G,Defensive Adv 1G,Offensive H/A Adv,Defensive H/A Adv
53,1,1,4.6000000000000085,3.0,-3.0,-6.599999999999994,-16.700000000000003,1.0,4.800000000000011,-6.300000000000011
54,0,1,3.8000000000000114,13.0,17.0,2.0999999999999943,-11.400000000000006,-7.0,5.8999999999999915,4.3999999999999915
55,1,0,-2.0999999999999943,11.400000000000006,7.0,-3.8000000000000114,-13.0,-17.0,-4.3999999999999915,-5.8999999999999915
56,0,1,3.5999999999999943,4.0,-10.0,11.0,1.0,-5.0,2.5999999999999943,12.299999999999997
57,1,0,-11.0,-1.0,5.0,-3.5999999999999943,-4.0,10.0,-12.299999999999997,-2.5999999999999943
58,0,0,-12.5,-0.29999999999999716,2.0,-11.5,11.299999999999997,13.0,-12.300000000000011,-11.099999999999994
59,1,1,11.5,-11.299999999999997,-13.0,12.5,0.29999999999999716,-2.0,11.099999999999994,12.300000000000011
60,0,1,-1.8000000000000114,-7.400000000000006,-22.0,10.199999999999989,-1.2999999999999972,-22.0,2.3000000000000114,9.899999999999991
61,1,0,-10.199999999999989,1.2999999999999972,22.0,1.8000000000000114,7.400000000000006,22.0,-9.899999999999991,-2.3000000000000114
62,0,0,-5.299999999999997,-1.0,-28.0,-4.200000000000003,-10.700000000000003,6.0,-4.700000000000003,-4.099999999999994
63,1,1,4.200000000000003,10.700000000000003,-6.0,5.299999999999997,1.0,28.0,4.099999999999994,4.700000000000003
64,0,0,2.9000000000000057,-3.700000000000003,-2.0,-1.7000000000000028,-4.700000000000003,-19.0,1.3999999999999915,-0.7000000000000028
65,1,1,1.7000000000000028,4.700000000000003,19.0,-2.9000000000000057,3.700000000000003,2.0,0.7000000000000028,-1.3999999999999915
66,0,0,5.099999999999994,9.0,17.0,3.0,22.700000000000003,18.0,6.1000000000000085,-1.5
67,1,1,-3.0,-22.700000000000003,-18.0,-5.099999999999994,-9.0,-17.0,1.5,-6.1000000000000085
68,0,1,-2.799999999999997,11.700000000000003,28.0,2.299999999999997,-1.0,-6.0,-4.299999999999997,-1.7000000000000028
69,1,0,-2.299999999999997,1.0,6.0,2.799999999999997,-11.700000000000003,-28.0,1.7000000000000028,4.299999999999997
70,0,1,-8.400000000000006,9.700000000000003,3.0,-2.3999999999999915,17.0,12.0,-2.5999999999999943,0.6999999999999886
71,1,0,2.3999999999999915,-17.0,-12.0,8.400000000000006,-9.700000000000003,-3.0,-0.6999999999999886,2.5999999999999943
72,0,1,-1.6000000000000085,2.299999999999997,-9.0,1.7999999999999972,4.299999999999997,-7.0,-3.8999999999999915,0.5
73,1,0,-1.7999999999999972,-4.299999999999997,7.0,1.6000000000000085,-2.299999999999997,9.0,-0.5,3.8999999999999915
74,0,0,-3.700000000000003,-12.0,-19.0,-9.699999999999989,-2.700000000000003,-9.0,-0.20000000000000284,-6.5
75,1,1,9.699999999999989,2.700000000000003,9.0,3.700000000000003,12.0,19.0,6.5,0.20000000000000284
76,0,1,-8.699999999999989,-11.700000000000003,-6.0,-7.1000000000000085,-27.299999999999997,-21.0,-9.5,-8.599999999999994
77,1,0,7.1000000000000085,27.299999999999997,21.0,8.699999999999989,11.700000000000003,6.0,8.599999999999994,9.5
78,0,0,6.200000000000003,11.0,-7.0,8.700000000000003,14.299999999999997,25.0,10.099999999999994,12.799999999999997
79,1,1,-8.700000000000003,-14.299999999999997,-25.0,-6.200000000000003,-11.0,7.0,-12.799999999999997,-10.099999999999994
80,0,0,2.799999999999997,-4.700000000000003,3.0,-2.4000000000000057,-3.700000000000003,-2.0,2.299999999999997,-6.299999999999997
81,1,1,2.4000000000000057,3.700000000000003,2.0,-2.799999999999997,4.700000000000003,-3.0,6.299999999999997,-2.299999999999997
82,0,0,-3.700000000000003,-14.700000000000003,-13.0,7.099999999999994,-1.0,-4.0,-4.799999999999997,8.700000000000003
83,1,1,-7.099999999999994,1.0,4.0,3.700000000000003,14.700000000000003,13.0,-8.700000000000003,4.799999999999997
84,0,0,4.5,2.4000000000000057,0.0,-6.400000000000006,-4.700000000000003,0.0,4.400000000000006,-6.599999999999994
85,1,1,6.400000000000006,4.700000000000003,0.0,-4.5,-2.4000000000000057,0.0,6.599999999999994,-4.400000000000006
86,0,0,-9.5,-9.599999999999994,-3.0,-12.399999999999991,-10.0,-24.0,-10.799999999999997,-14.5
87,1,1,12.399999999999991,10.0,24.0,9.5,9.599999999999994,3.0,14.5,10.799999999999997
88,0,1,-2.9000000000000057,-0.7000000000000028,12.0,-2.200000000000003,9.0,31.0,-4.799999999999997,-3.799999999999997
89,1,0,2.200000000000003,-9.0,-31.0,2.9000000000000057,0.7000000000000028,-12.0,3.799999999999997,4.799999999999997
90,0,1,-5.3999999999999915,-8.700000000000003,-19.0,6.599999999999994,7.0,3.0,-7.400000000000006,5.599999999999994
91,1,0,-6.599999999999994,-7.0,-3.0,5.3999999999999915,8.700000000000003,19.0,-5.599999999999994,7.400000000000006
92,0,0,-0.7000000000000028,14.0,33.0,-0.9000000000000057,0.7000000000000028,29.0,0.8000000000000114,1.5
93,1,1,0.9000000000000057,-0.7000000000000028,-29.0,0.7000000000000028,-14.0,-33.0,-1.5,-0.8000000000000114
94,0,0,-4.6000000000000085,-11.700000000000003,4.0,1.8999999999999915,-30.299999999999997,-18.0,-3.1000000000000085,2.1000000000000085
95,1,1,-1.8999999999999915,30.299999999999997,18.0,4.6000000000000085,11.700000000000003,-4.0,-2.1000000000000085,3.1000000000000085
96,0,1,-9.200000000000003,1.2999999999999972,-10.0,-5.5,-1.0,-16.0,-9.5,-6.799999999999997
97,1,0,5.5,1.0,16.0,9.200000000000003,-1.2999999999999972,10.0,6.799999999999997,9.5
98,0,1,7.099999999999994,14.400000000000006,9.0,3.200000000000003,9.299999999999997,1.0,2.200000000000003,-0.5
99,1,0,-3.200000000000003,-9.299999999999997,-1.0,-7.099999999999994,-14.400000000000006,-9.0,0.5,-2.200000000000003
100,0,1,2.1000000000000085,5.700000000000003,-5.0,6.400000000000006,0.7000000000000028,-7.0,7.5,10.299999999999997
101,1,0,-6.400000000000006,-0.7000000000000028,7.0,-2.1000000000000085,-5.700000000000003,5.0,-10.299999999999997,-7.5
102,0,1,10.099999999999994,12.700000000000003,27.0,3.8999999999999915,8.599999999999994,10.0,7.900000000000006,2.200000000000003
103,1,0,-3.8999999999999915,-8.599999999999994,-10.0,-10.099999999999994,-12.700000000000003,-27.0,-2.200000000000003,-7.900000000000006
104,0,1,-0.5,-15.0,-16.0,0.6999999999999886,-16.299999999999997,-3.0,-5.3999999999999915,-5.1000000000000085
105,1,0,-0.6999999999999886,16.299999999999997,3.0,0.5,15.0,16.0,5.1000000000000085,5.3999999999999915
106,0,1,-0.09999999999999432,5.599999999999994,13.0,-11.5,-0.5999999999999943,-3.0,1.3000000000000114,-8.600000000000009
107,1,0,11.5,0.5999999999999943,3.0,0.09999999999999432,-5.599999999999994,-13.0,8.600000000000009,-1.3000000000000114
108,0,1,6.299999999999997,5.299999999999997,-7.0,2.200000000000003,20.700000000000003,28.0,6.5,0.6999999999999886
109,1,0,-2.200000000000003,-20.700000000000003,-28.0,-6.299999999999997,-5.299999999999997,7.0,-0.6999999999999886,-6.5
110,0,1,4.8999999999999915,-17.700000000000003,18.0,-2.200000000000003,-16.700000000000003,-4.0,1.5,-1.1000000000000085
111,1,0,2.200000000000003,16.700000000000003,4.0,-4.8999999999999915,17.700000000000003,-18.0,1.1000000000000085,-1.5
112,0,0,-11.100000000000009,-18.0,-18.0,-5.599999999999994,-8.400000000000006,-8.0,-8.699999999999989,-5.700000000000003
113,1,1,5.599999999999994,8.400000000000006,8.0,11.100000000000009,18.0,18.0,5.700000000000003,8.699999999999989
114,0,0,11.799999999999997,15.700000000000003,10.0,16.89999999999999,9.299999999999997,-7.0,15.0,19.799999999999997
115,1,1,-16.89999999999999,-9.299999999999997,7.0,-11.799999999999997,-15.700000000000003,-10.0,-19.799999999999997,-15.0
116,0,0,-1.7000000000000028,3.5999999999999943,-39.0,3.5,11.0,-11.0,-1.0,4.200000000000003
117,1,1,-3.5,-11.0,11.0,1.7000000000000028,-3.5999999999999943,39.0,-4.200000000000003,1.0
118,0,1,-6.5,-0.4000000000000057,0.0,5.199999999999989,9.700000000000003,0.0,-7.800000000000011,2.8999999999999915
119,1,0,-5.199999999999989,-9.700000000000003,0.0,6.5,0.4000000000000057,0.0,-2.8999999999999915,7.800000000000011
120,0,0,-2.4000000000000057,9.299999999999997,-18.0,1.7999999999999972,-1.7000000000000028,-13.0,-3.1000000000000085,5.400000000000006
121,1,1,-1.7999999999999972,1.7000000000000028,13.0,2.4000000000000057,-9.299999999999997,18.0,-5.400000000000006,3.1000000000000085
122,0,0,12.0,13.599999999999994,19.0,5.1000000000000085,-6.0,4.0,10.400000000000006,3.5
123,1,1,-5.1000000000000085,6.0,-4.0,-12.0,-13.599999999999994,-19.0,-3.5,-10.400000000000006
124,0,0,5.0,-9.0,1.0,-5.5,2.4000000000000057,9.0,6.200000000000003,-9.399999999999991
125,1,1,5.5,-2.4000000000000057,-9.0,-5.0,9.0,-1.0,9.399999999999991,-6.200000000000003
126,0,0,-0.29999999999999716,-1.2999999999999972,11.0,-2.299999999999997,10.0,5.0,-2.200000000000003,0.7999999999999972
127,1,1,2.299999999999997,-10.0,-5.0,0.29999999999999716,1.2999999999999972,-11.0,-0.7999999999999972,2.200000000000003
128,0,1,1.7000000000000028,-6.0,-15.0,0.7999999999999972,6.700000000000003,14.0,2.299999999999997,3.700000000000003
129,1,0,-0.7999999999999972,-6.700000000000003,-14.0,-1.7000000000000028,6.0,15.0,-3.700000000000003,-2.299999999999997
130,0,1,3.5999999999999943,2.0,10.0,-11.5,-15.0,-19.0,5.1000000000000085,-8.100000000000009
131,1,0,11.5,15.0,19.0,-3.5999999999999943,-2.0,-10.0,8.100000000000009,-5.1000000000000085
132,0,0,-4.8999999999999915,-28.0,-34.0,-3.0,-15.299999999999997,-28.0,-5.799999999999997,-3.4000000000000057
133,1,1,3.0,15.299999999999997,28.0,4.8999999999999915,28.0,34.0,3.4000000000000057,5.799999999999997
134,0,0,-2.299999999999997,11.0,17.0,2.200000000000003,-11.700000000000003,-5.0,-3.700000000000003,2.200000000000003
135,1,1,-2.200000000000003,11.700000000000003,5.0,2.299999999999997,-11.0,-17.0,-2.200000000000003,3.700000000000003
136,0,1,0.7999999999999972,-4.700000000000003,-5.0,12.5,9.299999999999997,4.0,0.6000000000000085,12.100000000000009
137,1,0,-12.5,-9.299999999999997,-4.0,-0.7999999999999972,4.700000000000003,5.0,-12.100000000000009,-0.6000000000000085
138,0,0,-11.5,-9.0,9.0,-10.5,-16.599999999999994,-14.0,-10.599999999999994,-8.099999999999994
139,1,1,10.5,16.599999999999994,14.0,11.5,9.0,-9.0,8.099999999999994,10.599999999999994
140,0,1,10.400000000000006,6.700000000000003,4.0,0.8999999999999915,0.7000000000000028,-16.0,10.0,1.5999999999999943
141,1,0,-0.8999999999999915,-0.7000000000000028,16.0,-10.400000000000006,-6.700000000000003,-4.0,-1.5999999999999943,-10.0
142,0,0,-1.2000000000000028,3.5999999999999943,6.0,2.0,-6.0,-16.0,-2.700000000000003,0.0
143,1,1,-2.0,6.0,16.0,1.2000000000000028,-3.5999999999999943,-6.0,0.0,2.700000000000003
144,0,0,-12.5,5.0,-8.0,2.5,13.400000000000006,33.0,-10.0,6.099999999999994
145,1,1,-2.5,-13.400000000000006,-33.0,12.5,-5.0,8.0,-6.099999999999994,10.0
146,0,0,8.899999999999991,11.700000000000003,14.0,5.900000000000006,13.700000000000003,13.0,4.8999999999999915,3.200000000000003
147,1,1,-5.900000000000006,-13.700000000000003,-13.0,-8.899999999999991,-11.700000000000003,-14.0,-3.200000000000003,-4.8999999999999915
148,0,0,0.09999999999999432,-3.0,-20.0,-10.599999999999994,-3.0,-16.0,-1.2000000000000028,-5.299999999999997
149,1,1,10.599999999999994,3.0,16.0,-0.09999999999999432,3.0,20.0,5.299999999999997,1.2000000000000028
150,0,1,-0.29999999999999716,-6.0,9.0,4.5,0.29999999999999716,5.0,-0.20000000000000284,5.700000000000003
151,1,0,-4.5,-0.29999999999999716,-5.0,0.29999999999999716,6.0,-9.0,-5.700000000000003,0.20000000000000284
152,0,1,-5.400000000000006,-3.5999999999999943,-10.0,-0.5999999999999943,10.299999999999997,4.0,-2.799999999999997,-1.6000000000000085
153,1,0,0.5999999999999943,-10.299999999999997,-4.0,5.400000000000006,3.5999999999999943,10.0,1.6000000000000085,2.799999999999997
154,0,0,-2.0,3.299999999999997,3.0,-4.6000000000000085,-2.700000000000003,10.0,3.700000000000003,-3.8000000000000114
155,1,1,4.6000000000000085,2.700000000000003,-10.0,2.0,-3.299999999999997,-3.0,3.8000000000000114,-3.700000000000003
156,0,1,6.299999999999997,12.299999999999997,37.0,-3.8000000000000114,-12.299999999999997,1.0,5.8999999999999915,-5.700000000000003
157,1,0,3.8000000000000114,12.299999999999997,-1.0,-6.299999999999997,-12.299999999999997,-37.0,5.700000000000003,-5.8999999999999915
158,0,1,5.5,0.4000000000000057,11.0,-4.6000000000000085,5.299999999999997,4.0,4.799999999999997,-7.200000000000003
159,1,0,4.6000000000000085,-5.299999999999997,-4.0,-5.5,-0.4000000000000057,-11.0,7.200000000000003,-4.799999999999997
160,0,0,-4.1000000000000085,2.0,-12.0,7.5,15.700000000000003,-6.0,-1.3000000000000114,11.799999999999997
161,1,1,-7.5,-15.700000000000003,6.0,4.1000000000000085,-2.0,12.0,-11.799999999999997,1.3000000000000114
162,0,0,10.199999999999989,8.599999999999994,-2.0,0.5999999999999943,13.0,-3.0,10.0,2.200000000000003
163,1,1,-0.5999999999999943,-13.0,3.0,-10.199999999999989,-8.599999999999994,2.0,-2.200000000000003,-10.0
164,0,0,-11.600000000000009,-17.0,-21.0,-0.5,-15.700000000000003,-25.0,-14.699999999999989,-0.5999999999999943
165,1,1,0.5,15.700000000000003,25.0,11.600000000000009,17.0,21.0,0.5999999999999943,14.699999999999989
166,0,0,-1.1999999999999886,-3.700000000000003,-10.0,3.1999999999999886,11.299999999999997,6.0,-3.200000000000003,5.0
167,1,1,-3.1999999999999886,-11.299999999999997,-6.0,1.1999999999999886,3.700000000000003,10.0,-5.0,3.200000000000003
168,0,0,-10.299999999999997,-7.700000000000003,-2.0,-2.5,7.0,11.0,-13.200000000000003,-4.5
169,1,1,2.5,-7.0,-11.0,10.299999999999997,7.700000000000003,2.0,4.5,13.200000000000003
170,0,1,9.0,21.0,11.0,4.799999999999997,6.599999999999994,22.0,6.5,2.6000000000000085
171,1,0,-4.799999999999997,-6.599999999999994,-22.0,-9.0,-21.0,-11.0,-2.6000000000000085,-6.5
172,0,1,-10.700000000000003,15.700000000000003,8.0,-9.299999999999997,7.599999999999994,-19.0,-10.0,-8.700000000000003
173,1,0,9.299999999999997,-7.599999999999994,19.0,10.700000000000003,-15.700000000000003,-8.0,8.700000000000003,10.0
174,0,0,1.5,-7.299999999999997,3.0,-3.700000000000003,-4.599999999999994,-41.0,1.7000000000000028,-5.5
175,1,1,3.700000000000003,4.599999999999994,41.0,-1.5,7.299999999999997,-3.0,5.5,-1.7000000000000028
176,0,1,2.0,5.0,-3.0,8.899999999999991,11.0,41.0,0.29999999999999716,6.700000000000003
177,1,0,-8.899999999999991,-11.0,-41.0,-2.0,-5.0,3.0,-6.700000000000003,-0.29999999999999716
178,0,0,2.799999999999997,-3.5999999999999943,-14.0,-3.799999999999997,-6.299999999999997,-7.0,1.4000000000000057,-1.2999999999999972
179,1,1,3.799999999999997,6.299999999999997,7.0,-2.799999999999997,3.5999999999999943,14.0,1.2999999999999972,-1.4000000000000057
180,0,0,-0.10000000000000853,9.299999999999997,1.0,-0.20000000000000284,-13.700000000000003,-22.0,1.0,1.6999999999999886
181,1,1,0.20000000000000284,13.700000000000003,22.0,0.10000000000000853,-9.299999999999997,-1.0,-1.6999999999999886,-1.0
182,0,1,-5.799999999999997,-8.700000000000003,-29.0,-4.3999999999999915,-5.599999999999994,16.0,-7.700000000000003,-3.200000000000003
183,1,0,4.3999999999999915,5.599999999999994,-16.0,5.799999999999997,8.700000000000003,29.0,3.200000000000003,7.700000000000003
184,0,0,-9.900000000000006,-14.299999999999997,-30.0,-0.7999999999999972,5.700000000000003,-1.0,-12.799999999999997,-3.8000000000000114
185,1,1,0.7999999999999972,-5.700000000000003,1.0,9.900000000000006,14.299999999999997,30.0,3.8000000000000114,12.799999999999997
186,0,1,-5.5,-3.299999999999997,-33.0,-2.9000000000000057,-18.299999999999997,-8.0,-4.200000000000003,1.5
187,1,0,2.9000000000000057,18.299999999999997,8.0,5.5,3.299999999999997,33.0,-1.5,4.200000000000003
188,0,0,-3.8999999999999915,-13.400000000000006,-8.0,7.0,-0.7000000000000028,6.0,-0.7999999999999972,7.8999999999999915
189,1,1,-7.0,0.7000000000000028,-6.0,3.8999999999999915,13.400000000000006,8.0,-7.8999999999999915,0.7999999999999972
190,0,1,-1.5999999999999943,18.0,41.0,-4.0,-5.299999999999997,8.0,0.20000000000000284,-2.1999999999999886
191,1,0,4.0,5.299999999999997,-8.0,1.5999999999999943,-18.0,-41.0,2.1999999999999886,-0.20000000000000284
192,0,1,3.1999999999999886,-3.0,-13.0,4.599999999999994,9.0,-11.0,6.3999999999999915,3.6999999999999886
193,1,0,-4.599999999999994,-9.0,11.0,-3.1999999999999886,3.0,13.0,-3.6999999999999886,-6.3999999999999915
194,0,0,-4.699999999999989,-7.0,-15.0,-1.5999999999999943,-1.7000000000000028,24.0,-4.799999999999997,-2.200000000000003
195,1,1,1.5999999999999943,1.7000000000000028,-24.0,4.699999999999989,7.0,15.0,2.200000000000003,4.799999999999997
196,0,0,3.1000000000000085,6.0,37.0,0.29999999999999716,-12.700000000000003,-13.0,1.1999999999999886,1.5999999999999943
197,1,1,-0.29999999999999716,12.700000000000003,13.0,-3.1000000000000085,-6.0,-37.0,-1.5999999999999943,-1.1999999999999886
198,0,0,-2.0,11.299999999999997,23.0,-6.400000000000006,5.299999999999997,-1.0,-3.200000000000003,-5.8999999999999915
199,1,1,6.400000000000006,-5.299999999999997,1.0,2.0,-11.299999999999997,-23.0,5.8999999999999915,3.200000000000003
200,0,1,4.0,2.0,9.0,-0.20000000000000284,-3.700000000000003,4.0,-0.4000000000000057,-3.5
201,1,0,0.20000000000000284,3.700000000000003,-4.0,-4.0,-2.0,-9.0,3.5,0.4000000000000057
202,0,0,7.0,-4.0,3.0,14.200000000000003,12.299999999999997,26.0,8.200000000000003,17.700000000000003
203,1,1,-14.200000000000003,-12.299999999999997,-26.0,-7.0,4.0,-3.0,-17.700000000000003,-8.200000000000003
204,0,0,-1.2000000000000028,-8.299999999999997,8.0,1.7000000000000028,0.0,1.0,-2.5,1.2999999999999972
205,1,1,-1.7000000000000028,0.0,-1.0,1.2000000000000028,8.299999999999997,-8.0,-1.2999999999999972,2.5
206,0,1,-2.4000000000000057,-8.299999999999997,-6.0,-5.200000000000003,3.0,2.0,-1.2999999999999972,-6.5
207,1,0,5.200000000000003,-3.0,-2.0,2.4000000000000057,8.299999999999997,6.0,6.5,1.2999999999999972
208,0,1,-1.2999999999999972,2.5999999999999943,15.0,-10.400000000000006,-27.599999999999994,-16.0,2.200000000000003,-5.6000000000000085
209,1,0,10.400000000000006,27.599999999999994,16.0,1.2999999999999972,-2.5999999999999943,-15.0,5.6000000000000085,-2.200000000000003
210,0,0,5.900000000000006,2.0,-19.0,3.299999999999997,-1.4000000000000057,-17.0,9.299999999999997,0.10000000000000853
211,1,1,-3.299999999999997,1.4000000000000057,17.0,-5.900000000000006,-2.0,19.0,-0.10000000000000853,-9.299999999999997
212,0,1,-5.3999999999999915,-11.0,-16.0,-5.299999999999997,-2.4000000000000057,-9.0,-4.5,-1.1000000000000085
213,1,0,5.299999999999997,2.4000000000000057,9.0,5.3999999999999915,11.0,16.0,1.1000000000000085,4.5
214,0,1,3.0,-2.0,0.0,-4.0,-8.0,-12.0,-2.799999999999997,-10.5
215,1,0,4.0,8.0,12.0,-3.0,2.0,0.0,10.5,2.799999999999997
216,0,0,3.8999999999999915,8.0,6.0,2.200000000000003,7.400000000000006,23.0,7.8999999999999915,2.200000000000003
217,1,1,-2.200000000000003,-7.400000000000006,-23.0,-3.8999999999999915,-8.0,-6.0,-2.200000000000003,-7.8999999999999915
218,0,1,7.200000000000003,1.0,10.0,2.5999999999999943,-5.0,-15.0,9.299999999999997,3.5999999999999943
219,1,0,-2.5999999999999943,5.0,15.0,-7.200000000000003,-1.0,-10.0,-3.5999999999999943,-9.299999999999997
220,0,1,-4.299999999999997,-12.599999999999994,-24.0,0.4000000000000057,0.5999999999999943,-11.0,-2.799999999999997,0.6999999999999886
221,1,0,-0.4000000000000057,-0.5999999999999943,11.0,4.299999999999997,12.599999999999994,24.0,-0.6999999999999886,2.799999999999997
222,0,0,-5.400000000000006,3.299999999999997,16.0,-11.699999999999989,-4.400000000000006,-10.0,-2.5999999999999943,-9.299999999999997
